date,away,away_fgm,away_fga,away_tpm,away_tpa,away_ftm,away_fta,away_oreb,away_dreb,away_assists,away_steals,away_blocks,away_turnovers,away_fouls,away_points,home,home_fgm,home_fga,home_tpm,home_tpa,home_ftm,home_fta,home_oreb,home_dreb,home_assists,home_steals,home_blocks,home_turnovers,home_fouls,home_points,line_team,line_spread
2019-01-02 00:00:00,dal,44,95,18,45,16,18,12,45,31,9,4,10,14,122,cho,32,90,6,32,14,19,12,34,23,4,3,14,20,84,cho,-1.0
2019-01-02 00:00:00,mia,44,86,16,31,13,17,13,34,29,8,3,13,13,117,cle,34,75,13,31,11,13,2,20,23,8,3,12,16,92,mia,-5.5
2019-01-02 00:00:00,okc,40,105,7,31,20,31,17,47,22,8,5,11,24,107,lal,37,89,7,27,19,32,8,46,24,8,9,17,26,100,okc,-5.0
2019-01-02 00:00:00,det,36,83,16,40,13,22,7,35,23,7,3,7,17,101,mem,36,78,4,18,18,21,8,36,21,2,5,11,22,94,mem,-6.5
2019-01-02 00:00:00,phi,40,74,11,24,41,54,8,36,27,9,3,17,30,132,pho,43,95,11,34,30,36,13,24,22,10,3,15,34,127,phi,-3.5
2019-01-02 00:00:00,atl,40,95,10,31,8,13,13,37,26,5,6,14,19,98,was,43,92,11,29,17,23,10,38,29,10,2,10,20,114,was,-6.0
2019-01-03 00:00:00,hou,45,99,21,54,24,28,13,35,30,8,5,10,20,135,gsw,53,102,14,37,14,15,9,38,33,8,6,14,19,134,gsw,-8.5
2019-01-03 00:00:00,den,41,89,14,39,21,30,16,38,24,3,3,14,20,117,sac,45,90,13,31,10,15,7,26,25,5,3,8,23,113,den,-3.5
2019-01-03 00:00:00,tor,39,87,6,30,23,29,9,30,21,9,6,10,23,107,sas,47,85,13,27,18,20,8,36,32,7,0,12,19,125,sas,-3.5
2019-01-04 00:00:00,dal,34,88,11,44,14,19,11,38,16,9,2,14,13,93,bos,42,96,21,45,9,11,14,39,35,12,4,12,16,114,bos,-4.0
2019-01-04 00:00:00,ind,49,93,9,28,12,17,9,31,25,7,3,13,17,119,chi,47,91,12,28,10,13,8,32,30,10,2,17,23,116,ind,-7.0
2019-01-04 00:00:00,uta,42,82,14,35,19,22,8,39,28,6,9,11,19,117,cle,32,82,11,21,16,17,7,32,14,6,1,13,21,91,uta,-10.0
2019-01-04 00:00:00,nyk,37,99,11,37,34,41,13,43,20,12,4,6,20,119,lal,43,98,11,37,15,20,12,43,23,4,7,16,27,112,lal,-5.5
2019-01-04 00:00:00,brk,36,79,13,34,24,26,8,37,25,6,2,20,19,109,mem,42,93,5,24,11,15,8,32,23,9,5,13,24,100,mem,-4.0
2019-01-04 00:00:00,was,42,98,10,36,15,19,10,31,24,8,2,10,18,109,mia,44,91,9,29,18,25,11,37,28,7,6,16,18,115,mia,-6.5
2019-01-04 00:00:00,atl,37,85,14,41,24,35,5,27,26,10,3,21,23,112,mil,55,100,14,40,20,28,11,42,36,11,8,13,26,144,mil,-14.0
2019-01-04 00:00:00,orl,42,88,9,27,10,19,5,30,28,7,7,11,20,103,min,47,91,9,26,17,23,10,44,29,6,2,11,20,120,min,-4.0
2019-01-04 00:00:00,lac,43,84,10,24,25,32,16,27,31,12,7,20,27,121,pho,41,77,9,19,20,27,7,18,24,13,9,17,26,111,lac,-4.5
2019-01-04 00:00:00,okc,40,94,8,25,23,26,11,38,18,9,6,10,21,111,por,41,95,9,31,18,21,11,39,30,6,5,12,17,109,okc,0.0
2019-01-05 00:00:00,nop,47,81,14,27,25,29,10,34,29,13,7,14,18,133,cle,36,88,12,33,14,18,10,24,22,12,3,17,23,98,nop,-9.0
2019-01-05 00:00:00,cho,39,82,11,29,21,26,12,35,22,7,4,17,18,110,den,47,102,14,39,15,20,17,29,30,10,6,7,19,123,den,-9.5
2019-01-05 00:00:00,uta,39,82,7,21,25,32,7,35,24,12,6,12,23,110,det,39,82,11,25,16,20,5,39,18,7,2,18,23,105,uta,-4.0
2019-01-05 00:00:00,tor,42,82,14,31,25,31,4,34,28,9,6,11,22,123,mil,40,81,14,37,22,27,4,34,29,9,2,14,20,116,mil,-5.0
2019-01-05 00:00:00,dal,38,88,9,31,15,23,9,40,27,4,3,15,23,100,phi,39,84,6,26,22,33,9,41,31,7,5,10,20,106,phi,-7.0
2019-01-05 00:00:00,hou,39,84,13,38,10,12,10,30,13,6,5,12,22,101,por,43,94,9,28,15,20,17,30,27,7,2,9,11,110,hou,-1.0
2019-01-05 00:00:00,gsw,47,93,21,47,12,14,12,35,29,5,8,13,16,127,sac,46,97,20,36,11,14,14,29,34,12,0,8,18,123,gsw,-7.5
2019-01-05 00:00:00,mem,31,82,11,28,15,19,8,34,21,12,3,20,29,88,sas,36,73,7,22,29,35,3,40,26,10,3,15,19,108,sas,-9.5
2019-01-06 00:00:00,mia,31,87,5,34,15,27,12,29,23,11,7,13,17,82,atl,43,91,10,24,10,13,14,45,25,7,2,17,22,106,mia,-6.5
2019-01-06 00:00:00,brk,42,83,16,46,17,22,6,32,29,6,3,9,16,117,chi,41,88,7,18,11,15,10,33,20,6,4,11,15,100,brk,-2.0
2019-01-06 00:00:00,orl,33,89,9,31,21,29,13,41,24,6,7,12,18,96,lac,40,93,8,22,18,23,11,42,20,5,5,7,21,106,lac,-6.5
2019-01-06 00:00:00,lal,32,87,5,22,17,28,12,36,20,6,4,21,20,86,min,41,89,11,32,15,21,8,42,24,10,9,14,27,108,min,-8.0
2019-01-06 00:00:00,was,44,101,10,37,18,22,16,39,25,8,8,9,16,116,okc,38,88,10,25,12,19,7,34,22,8,3,14,17,98,okc,-10.0
2019-01-06 00:00:00,cho,44,91,7,25,24,34,14,32,22,9,1,15,21,119,pho,43,83,10,25,17,19,3,33,23,8,4,14,25,113,pho,-1.5
2019-01-06 00:00:00,ind,43,94,4,17,15,20,12,32,24,8,4,14,19,105,tor,44,85,17,33,16,17,8,33,30,9,4,15,21,121,ind,0.0
2019-01-07 00:00:00,brk,32,79,11,42,20,22,9,38,19,5,4,23,16,95,bos,47,93,12,32,10,12,6,37,37,13,2,13,21,116,bos,-10.5
2019-01-07 00:00:00,lal,41,94,8,29,17,27,11,33,28,12,2,13,20,107,dal,36,86,8,30,17,24,14,38,12,10,7,18,20,97,dal,-7.5
2019-01-07 00:00:00,sas,43,79,7,20,26,32,9,29,24,5,5,9,15,119,det,42,85,9,32,14,17,9,28,22,5,2,10,22,107,sas,-2.5
2019-01-07 00:00:00,den,44,93,7,29,18,21,14,32,26,7,3,14,21,113,hou,38,76,22,47,27,34,4,30,28,8,3,15,23,125,hou,-1.0
2019-01-07 00:00:00,uta,36,86,14,37,16,23,11,35,20,6,6,15,21,102,mil,46,98,9,25,13,16,10,36,27,10,6,10,19,114,mil,-5.0
2019-01-07 00:00:00,mem,35,78,10,30,15,18,6,30,28,5,7,18,23,95,nop,44,79,6,17,20,29,5,35,27,13,4,14,18,114,nop,-4.5
2019-01-07 00:00:00,nyk,36,89,7,23,22,27,14,34,18,9,2,11,19,101,por,40,85,11,31,20,29,12,39,25,7,5,14,21,111,por,-11.0
2019-01-07 00:00:00,orl,32,87,13,37,18,24,5,41,15,8,1,16,15,95,sac,45,97,10,34,11,20,9,48,24,11,4,9,18,111,sac,-4.0
2019-01-08 00:00:00,ind,49,91,10,26,15,19,6,26,34,11,0,6,18,123,cle,41,76,13,29,20,23,8,27,24,4,3,16,20,115,ind,-9.5
2019-01-08 00:00:00,nyk,35,88,6,24,19,21,9,30,13,11,1,16,12,95,gsw,49,96,14,45,10,12,15,34,36,9,10,15,14,122,gsw,-17.0
2019-01-08 00:00:00,cho,36,90,12,33,25,29,10,33,20,5,5,11,20,109,lac,48,93,14,30,18,21,7,38,28,6,11,10,24,128,lac,-6.5
2019-01-08 00:00:00,den,41,87,9,27,12,17,15,35,32,2,2,16,20,103,mia,38,83,8,31,15,25,9,29,24,9,8,6,18,99,mia,-2.0
2019-01-08 00:00:00,min,38,90,11,31,32,40,15,27,25,9,4,10,23,119,okc,43,85,12,30,19,26,10,33,22,4,5,16,30,117,okc,-8.0
2019-01-08 00:00:00,was,42,84,14,32,17,21,6,28,26,14,3,16,18,115,phi,48,86,16,31,17,25,13,36,38,10,2,19,20,129,phi,-8.5
2019-01-08 00:00:00,sac,38,80,15,29,20,29,12,31,26,11,5,25,19,111,pho,45,88,10,25,15,19,9,28,31,18,7,19,25,115,sac,-4.0
2019-01-08 00:00:00,atl,40,87,10,27,11,16,13,37,22,12,2,26,22,101,tor,37,80,10,32,20,27,6,33,26,18,7,18,20,104,tor,-13.5
2019-01-09 00:00:00,ind,39,91,9,28,21,33,12,27,26,6,0,11,18,108,bos,50,88,14,32,21,24,9,39,32,7,7,13,25,135,bos,-7.0
2019-01-09 00:00:00,atl,36,99,6,35,22,25,18,34,17,8,6,19,24,100,brk,43,95,10,30,20,26,18,36,21,10,9,18,28,116,brk,-8.5
2019-01-09 00:00:00,pho,36,84,7,25,15,21,7,30,22,10,8,15,34,94,dal,30,70,12,34,32,45,8,35,21,7,5,19,17,104,dal,-11.0
2019-01-09 00:00:00,mil,44,91,8,27,20,24,10,39,26,11,5,13,25,116,hou,32,85,18,48,27,32,14,32,19,4,7,18,18,109,mil,-1.5
2019-01-09 00:00:00,det,39,87,14,44,8,14,8,26,23,8,2,9,20,100,lal,46,82,8,23,13,18,9,38,30,5,6,14,17,113,lal,-1.5
2019-01-09 00:00:00,sas,30,83,11,27,15,23,8,45,14,4,2,13,19,86,mem,37,90,8,33,14,20,9,43,22,6,8,9,22,96,sas,-3.0
2019-01-09 00:00:00,cle,42,88,14,30,26,30,9,22,27,7,4,13,30,124,nop,46,84,12,29,36,39,11,33,33,7,7,16,21,140,nop,-15.0
2019-01-09 00:00:00,chi,43,93,9,22,17,19,10,27,22,5,3,12,18,112,por,47,83,11,26,19,21,6,37,28,6,7,16,21,124,por,-10.0
2019-01-09 00:00:00,orl,33,83,13,33,14,20,7,34,17,6,4,11,20,93,uta,41,84,12,33,12,14,4,40,24,5,3,13,20,106,uta,-9.5
2019-01-09 00:00:00,phi,37,86,8,27,24,31,17,29,23,12,3,24,20,106,was,47,87,13,27,16,21,11,28,26,16,2,18,21,123,phi,-3.5
2019-01-10 00:00:00,lac,38,87,6,24,18,26,8,30,21,4,6,12,16,100,den,50,99,11,28,10,13,15,38,29,7,8,9,23,121,den,-5.5
2019-01-10 00:00:00,bos,36,89,12,34,15,17,9,28,20,5,8,10,10,99,mia,46,96,18,39,5,8,10,41,33,7,4,8,18,115,bos,-3.0
2019-01-10 00:00:00,det,35,82,11,38,21,24,9,28,22,13,3,19,21,102,sac,44,86,9,22,15,20,11,36,29,7,8,19,22,112,sac,-8.0
2019-01-10 00:00:00,okc,58,114,15,35,16,24,14,35,33,8,5,13,24,147,sas,56,99,16,19,26,29,5,38,38,8,10,17,25,154,okc,-1.5
2019-01-11 00:00:00,chi,35,78,9,20,30,34,5,24,16,9,1,13,21,109,gsw,53,92,18,39,22,26,11,38,38,6,8,12,27,146,gsw,-15.5
2019-01-11 00:00:00,cle,40,89,9,33,24,26,6,33,24,12,4,13,24,113,hou,46,89,20,52,29,32,8,37,28,8,9,15,18,141,hou,-14.0
2019-01-11 00:00:00,dal,44,97,13,38,18,24,11,32,25,7,7,7,16,119,min,47,102,10,24,11,13,17,36,27,5,10,13,20,115,min,-4.5
2019-01-11 00:00:00,ind,49,94,12,26,11,11,11,36,30,8,1,14,15,121,nyk,39,88,14,39,14,16,8,29,22,8,5,16,18,106,ind,-8.0
2019-01-11 00:00:00,atl,45,81,12,25,21,27,15,29,27,7,4,21,24,123,phi,45,87,11,33,20,27,11,19,31,13,4,15,23,121,phi,-9.5
2019-01-11 00:00:00,cho,36,90,13,30,11,16,10,33,23,3,2,13,10,96,por,52,93,15,40,8,9,7,40,31,10,16,9,20,127,por,-6.5
2019-01-11 00:00:00,brk,37,88,11,30,20,30,9,45,20,4,4,17,21,105,tor,48,105,11,35,15,24,13,42,32,10,4,9,22,122,tor,-10.0
2019-01-11 00:00:00,lal,37,103,5,27,16,24,16,39,14,9,5,12,23,95,uta,38,96,15,42,22,32,15,50,24,9,9,16,20,113,uta,-8.5
2019-01-11 00:00:00,mil,40,89,13,40,13,17,10,33,26,8,6,15,17,106,was,40,82,18,33,15,20,6,37,28,10,3,16,17,113,mil,-2.0
2019-01-12 00:00:00,det,37,85,16,37,19,22,14,34,20,12,5,16,26,109,lac,36,74,9,18,23,29,6,32,25,7,5,17,19,104,lac,-6.5
2019-01-12 00:00:00,mem,39,81,9,29,21,27,10,28,18,9,6,10,21,108,mia,40,80,15,31,17,24,10,28,25,7,4,14,23,112,mia,-4.5
2019-01-12 00:00:00,nop,40,88,5,25,21,24,10,38,22,7,8,15,20,106,min,40,93,11,39,19,24,15,35,23,7,5,13,20,110,nop,-2.0
2019-01-12 00:00:00,sas,44,96,10,31,14,20,13,39,21,5,7,14,18,112,okc,43,93,11,23,25,29,7,40,27,10,5,7,16,122,okc,-5.5
2019-01-12 00:00:00,bos,38,90,8,32,19,28,10,36,19,7,3,8,18,103,orl,36,84,11,38,22,24,9,41,21,2,5,15,20,105,bos,-7.0
2019-01-12 00:00:00,den,34,88,10,31,15,22,13,37,25,7,6,15,19,93,pho,38,92,8,26,18,25,14,35,29,11,9,9,19,102,den,-9.5
2019-01-12 00:00:00,cho,36,88,12,36,13,22,13,43,21,6,11,18,17,97,sac,41,99,14,37,8,12,12,37,27,8,5,11,21,104,sac,-5.5
2019-01-12 00:00:00,chi,40,97,7,25,15,17,10,37,24,8,7,9,19,102,uta,38,88,16,45,18,25,10,42,23,6,11,13,18,110,uta,-12.0
2019-01-13 00:00:00,mil,49,92,11,30,24,33,8,31,28,13,4,14,25,133,atl,39,96,12,38,24,30,18,36,19,3,5,24,30,114,mil,-9.5
2019-01-13 00:00:00,gsw,45,99,19,45,10,12,16,33,26,9,8,10,22,119,dal,38,91,16,38,22,29,18,33,21,5,4,12,14,114,gsw,-6.5
2019-01-13 00:00:00,por,40,88,12,34,21,22,8,31,25,5,1,9,22,113,den,45,81,9,22,17,20,4,31,21,5,0,11,20,116,den,-4.5
2019-01-13 00:00:00,cle,38,89,8,21,17,23,10,42,18,5,2,10,21,101,lal,36,91,7,34,16,27,13,38,21,4,5,11,22,95,lal,-10.5
2019-01-13 00:00:00,phi,40,87,6,20,22,30,12,44,22,4,9,16,21,108,nyk,37,86,10,31,21,30,7,27,24,8,5,10,21,105,phi,-9.0
2019-01-13 00:00:00,hou,38,86,10,42,23,27,9,29,20,7,1,10,21,109,orl,41,85,9,24,25,28,12,33,25,6,2,11,21,116,hou,-5.5
2019-01-13 00:00:00,tor,49,104,13,36,29,36,17,41,24,16,8,21,27,140,was,54,119,19,44,11,18,18,34,36,11,7,20,28,138,tor,-5.0
2019-01-14 00:00:00,bos,37,91,11,36,17,23,10,31,21,10,8,10,21,102,brk,37,86,13,38,22,25,13,42,18,5,7,17,20,109,bos,-2.5
2019-01-14 00:00:00,mem,36,71,10,22,12,22,9,34,31,5,5,24,20,94,hou,37,84,18,48,20,22,7,29,17,12,3,13,20,112,hou,-3.5
2019-01-14 00:00:00,nop,46,105,8,25,21,28,15,34,28,8,7,6,19,121,lac,41,86,18,36,17,24,8,42,34,4,7,16,21,117,nop,-1.0
2019-01-14 00:00:00,por,37,92,10,31,23,29,17,32,22,6,3,14,23,107,sac,43,87,10,26,19,24,11,37,24,6,6,13,23,115,sac,-2.5
2019-01-14 00:00:00,cho,43,92,13,36,9,11,8,37,24,7,4,7,14,108,sas,38,82,7,20,10,12,3,33,21,4,6,12,15,93,sas,-7.0
2019-01-14 00:00:00,det,35,90,11,36,13,16,5,33,16,13,4,9,27,94,uta,31,80,12,37,26,36,11,44,20,5,3,17,18,100,uta,-7.5
2019-01-15 00:00:00,okc,43,94,9,32,31,41,15,25,22,16,3,12,18,126,atl,56,90,18,37,12,16,10,34,36,8,4,18,28,142,okc,-10.0
2019-01-15 00:00:00,gsw,57,95,21,39,7,10,12,38,38,6,4,10,20,142,den,42,92,14,34,13,16,9,27,30,4,3,8,12,111,gsw,-2.0
2019-01-15 00:00:00,pho,40,95,8,27,9,18,10,33,26,8,6,19,30,97,ind,46,89,12,25,27,36,9,43,31,11,7,14,17,131,ind,-10.5
2019-01-15 00:00:00,chi,37,92,9,31,17,24,13,33,21,11,6,13,26,100,lal,38,82,8,26,23,34,13,38,21,7,4,17,18,107,lal,-7.0
2019-01-15 00:00:00,mia,36,86,8,34,6,8,4,39,27,2,6,17,14,86,mil,48,96,17,39,11,18,7,46,35,8,6,7,12,124,mil,-8.5
2019-01-15 00:00:00,min,35,90,8,23,29,35,9,25,18,10,2,11,19,107,phi,55,92,21,43,18,21,8,46,40,6,11,15,29,149,phi,-6.5
2019-01-16 00:00:00,tor,41,92,7,29,19,21,14,28,20,9,2,10,14,108,bos,46,92,14,30,11,13,14,35,32,6,6,14,24,117,bos,-2.5
2019-01-16 00:00:00,sas,41,83,13,30,10,12,11,25,26,9,6,9,19,105,dal,37,86,15,42,12,16,13,29,22,6,3,13,14,101,sas,0.0
2019-01-16 00:00:00,orl,47,94,14,39,7,13,8,29,29,6,3,11,21,115,det,44,92,12,30,20,25,14,33,26,4,4,10,16,120,det,-3.5
2019-01-16 00:00:00,nop,47,98,19,37,27,33,7,42,36,6,5,10,23,140,gsw,49,102,24,49,25,31,10,47,33,8,5,10,24,147,gsw,-7.0
2019-01-16 00:00:00,brk,56,108,16,36,17,22,16,41,29,4,3,13,25,145,hou,45,105,23,70,29,34,10,37,18,7,8,8,24,142,hou,-5.5
2019-01-16 00:00:00,uta,44,86,11,33,30,37,8,40,27,9,7,13,15,129,lac,45,98,10,22,9,14,11,30,24,8,1,12,24,109,lac,-1.0
2019-01-16 00:00:00,mil,40,84,12,34,19,22,5,45,27,9,8,15,25,111,mem,37,95,10,31,17,25,13,35,29,11,9,14,15,101,mil,-6.0
2019-01-16 00:00:00,cle,45,95,6,19,16,19,12,29,17,0,5,3,18,112,por,47,89,16,29,19,23,7,34,28,1,6,4,17,129,por,-14.0
2019-01-17 00:00:00,sac,39,88,11,33,6,13,11,31,28,7,3,17,22,95,cho,39,87,11,38,25,29,12,34,21,11,4,13,16,114,cho,-3.0
2019-01-17 00:00:00,chi,44,93,10,28,7,11,16,29,27,3,3,12,21,105,den,50,96,20,40,15,20,13,32,34,6,2,7,16,135,den,-14.0
2019-01-17 00:00:00,phi,46,87,18,34,10,11,9,42,38,8,6,16,10,120,ind,39,97,9,29,9,12,12,28,23,9,3,12,14,96,ind,-3.0
2019-01-17 00:00:00,lal,50,99,19,40,19,21,14,49,37,11,6,23,24,138,okc,41,104,22,54,24,36,15,29,31,10,4,15,22,128,okc,-10.0
2019-01-17 00:00:00,pho,36,83,9,30,28,36,15,31,18,9,8,17,21,109,tor,43,86,7,28,18,25,9,29,27,9,7,14,27,111,tor,-9.0
2019-01-17 00:00:00,nyk,39,87,12,29,10,12,6,36,15,6,3,14,16,100,was,40,92,7,27,14,20,15,36,23,9,2,13,10,101,was,-7.5
2019-01-18 00:00:00,mem,41,92,16,35,18,20,9,30,33,11,5,9,22,116,bos,44,86,17,38,17,22,10,42,29,5,9,17,20,122,bos,-10.0
2019-01-18 00:00:00,mia,39,77,10,29,5,19,7,38,25,3,6,19,20,93,det,35,82,13,33,15,18,8,34,23,7,2,11,20,98,det,-2.5
2019-01-18 00:00:00,gsw,42,86,9,37,19,27,3,40,31,11,8,10,24,112,lac,31,85,4,25,28,35,12,40,11,6,4,18,30,94,gsw,-7.5
2019-01-18 00:00:00,sas,41,82,11,24,23,29,9,32,24,3,4,16,25,116,min,37,84,7,26,32,38,10,34,21,5,3,11,28,113,min,-1.5
2019-01-18 00:00:00,brk,44,97,19,46,10,15,9,32,24,5,5,11,19,117,orl,47,94,10,26,11,14,12,37,26,5,6,13,18,115,orl,-2.0
2019-01-18 00:00:00,nop,41,84,8,25,22,27,7,34,23,4,6,12,24,112,por,48,103,11,34,21,26,18,35,30,8,3,6,22,128,por,-3.0
2019-01-18 00:00:00,cle,36,87,7,24,20,26,6,31,16,9,3,14,19,99,uta,44,85,13,37,14,15,8,40,33,6,5,19,22,115,uta,-15.5
2019-01-19 00:00:00,bos,39,88,12,32,23,25,11,32,19,10,8,15,18,113,atl,40,92,12,41,13,14,13,36,28,8,6,20,20,105,bos,-7.0
2019-01-19 00:00:00,mia,45,79,13,32,14,23,7,39,27,5,6,17,23,117,chi,35,89,12,27,21,26,12,31,19,9,1,13,25,103,mia,-4.0
2019-01-19 00:00:00,pho,39,87,11,33,26,33,7,19,21,7,7,7,26,115,cho,48,88,16,34,23,27,14,39,31,5,8,16,26,135,cho,-7.0
2019-01-19 00:00:00,cle,35,72,10,29,22,26,5,23,20,5,1,12,15,102,den,50,89,15,37,9,11,12,31,33,7,2,11,25,124,den,-17.0
2019-01-19 00:00:00,sac,40,89,10,25,13,18,11,28,30,5,5,11,20,103,det,36,82,10,29,19,25,13,33,21,6,2,14,23,101,sac,-1.5
2019-01-19 00:00:00,lal,50,96,10,37,24,30,13,43,27,6,4,15,27,134,hou,42,100,25,68,29,36,12,27,23,9,4,12,27,138,hou,-7.5
2019-01-19 00:00:00,dal,37,88,9,37,16,20,14,30,21,5,4,13,18,99,ind,42,85,8,24,19,24,11,34,23,6,4,11,22,111,ind,-7.0
2019-01-19 00:00:00,mil,47,85,12,30,12,15,4,42,22,7,7,13,14,118,orl,44,93,14,32,6,9,5,27,31,5,3,8,15,108,mil,-9.5
2019-01-19 00:00:00,okc,41,93,12,31,23,26,11,34,20,10,6,10,24,117,phi,38,81,11,32,28,39,12,35,28,6,7,17,20,115,phi,-2.5
2019-01-19 00:00:00,mem,34,81,10,29,12,15,11,32,21,7,3,24,13,90,tor,44,91,17,36,14,16,9,29,31,19,9,10,17,119,tor,-10.0
2019-01-20 00:00:00,cho,33,82,12,35,17,25,8,37,20,4,6,16,14,95,ind,47,100,14,27,12,12,12,38,34,10,7,7,18,120,ind,-8.0
2019-01-20 00:00:00,pho,40,86,12,39,22,32,9,29,22,9,5,15,27,114,min,39,91,6,24,32,40,11,33,22,8,4,15,26,116,min,-12.0
2019-01-20 00:00:00,lac,39,85,11,21,14,24,4,37,23,11,2,11,18,103,sas,39,84,8,19,9,17,10,41,21,6,8,18,25,95,sas,-9.5
2019-01-21 00:00:00,orl,46,91,11,29,19,21,9,36,29,8,8,11,22,122,atl,39,86,9,30,16,23,9,35,23,5,3,13,24,103,atl,-1.0
2019-01-21 00:00:00,mia,36,86,11,35,16,18,10,28,25,11,5,19,16,99,bos,43,87,12,30,9,10,8,28,26,13,7,19,21,107,bos,-8.5
2019-01-21 00:00:00,sac,39,93,10,25,6,11,10,27,26,8,4,14,20,94,brk,45,90,13,35,20,24,12,44,25,9,4,16,15,123,brk,-3.5
2019-01-21 00:00:00,chi,36,76,15,30,17,22,8,42,24,8,2,18,26,104,cle,31,87,6,27,20,29,11,27,16,8,4,14,18,88,chi,-2.5
2019-01-21 00:00:00,gsw,50,98,16,37,14,19,13,37,41,8,6,10,27,130,lal,42,84,5,20,22,38,7,35,20,1,4,14,19,111,gsw,-13.5
2019-01-21 00:00:00,nop,39,74,9,26,18,26,7,43,19,8,7,19,17,105,mem,33,88,9,35,10,17,10,25,21,10,1,11,19,85,mem,-3.0
2019-01-21 00:00:00,dal,41,99,14,40,10,17,11,37,24,7,11,11,19,106,mil,42,91,12,32,20,22,8,43,21,9,7,14,19,116,mil,-11.5
2019-01-21 00:00:00,okc,45,83,15,29,22,27,10,39,26,7,2,18,31,127,nyk,39,87,7,23,24,32,11,25,25,8,3,12,23,109,okc,-9.0
2019-01-21 00:00:00,hou,31,86,11,42,20,26,6,32,14,9,6,12,25,93,phi,43,88,8,23,27,33,10,45,21,9,14,13,22,121,phi,-4.5
2019-01-21 00:00:00,por,45,90,8,18,11,15,7,37,30,6,9,8,22,109,uta,36,91,7,33,25,31,13,35,21,5,8,15,19,104,uta,-5.0
2019-01-21 00:00:00,det,31,77,11,34,14,18,2,38,22,5,3,17,21,87,was,36,79,8,23,21,27,5,40,24,7,6,13,18,101,was,-5.5
2019-01-22 00:00:00,lac,33,91,10,36,22,29,14,27,19,4,4,7,26,98,dal,38,81,10,34,20,29,9,39,21,5,6,11,25,106,dal,-3.0
2019-01-22 00:00:00,por,43,95,10,36,18,22,20,32,21,7,3,19,20,114,okc,43,85,11,23,26,33,9,28,26,16,4,10,20,123,okc,-3.5
2019-01-22 00:00:00,min,45,103,15,42,13,19,20,44,30,7,1,14,18,118,pho,37,87,7,34,10,18,5,29,23,6,9,13,17,91,min,-3.5
2019-01-22 00:00:00,sac,41,91,7,21,16,22,10,33,29,8,7,14,27,105,tor,40,91,16,40,24,35,12,34,25,7,5,16,21,120,tor,-10.5
2019-01-23 00:00:00,cle,38,87,13,30,14,20,15,29,20,4,4,20,18,103,bos,45,86,12,25,21,23,9,34,25,12,5,14,20,123,bos,-15.0
2019-01-23 00:00:00,orl,38,89,11,34,23,28,11,31,22,7,11,13,19,110,brk,43,90,10,32,18,23,12,33,20,7,3,16,22,114,brk,-5.0
2019-01-23 00:00:00,atl,45,90,15,40,16,21,16,35,31,11,3,17,20,121,chi,35,79,8,26,23,27,7,30,20,7,6,15,21,101,chi,-1.5
2019-01-23 00:00:00,tor,38,92,12,39,18,23,10,35,28,2,5,9,22,106,ind,40,92,9,26,21,25,12,36,27,6,7,6,23,110,ind,-6.5
2019-01-23 00:00:00,cho,41,77,12,30,24,31,5,32,23,8,2,9,19,118,mem,38,81,9,31,22,24,6,32,25,8,3,10,25,107,mem,-1.5
2019-01-23 00:00:00,lac,45,85,7,22,14,21,7,34,23,5,3,7,20,111,mia,39,83,8,28,13,22,12,28,23,3,3,14,19,99,mia,-6.0
2019-01-23 00:00:00,det,36,89,13,39,13,19,9,40,24,5,3,9,15,98,nop,42,91,6,22,4,9,8,41,20,3,9,12,18,94,nop,-4.5
2019-01-23 00:00:00,hou,37,90,11,44,29,38,15,29,10,15,10,12,25,114,nyk,37,81,11,30,25,30,10,38,15,5,7,18,23,110,hou,-8.0
2019-01-23 00:00:00,sas,47,82,13,27,13,15,5,31,24,8,6,15,15,120,phi,47,93,17,36,11,14,13,29,35,9,5,11,14,122,phi,-3.0
2019-01-23 00:00:00,den,42,88,8,27,16,20,12,38,20,7,9,14,25,108,uta,38,88,19,46,19,27,12,28,28,7,7,13,20,114,uta,-4.5
2019-01-24 00:00:00,min,44,102,10,33,22,25,22,33,24,8,3,12,15,120,lal,44,87,8,28,9,14,9,30,28,5,5,19,23,105,lal,-2.5
2019-01-24 00:00:00,nop,49,101,10,36,8,12,8,34,34,7,6,12,16,116,okc,50,101,14,32,8,15,15,43,33,8,2,14,15,122,okc,-13.5
2019-01-24 00:00:00,por,44,94,12,26,20,20,14,39,25,8,8,16,24,120,pho,36,88,13,38,21,27,9,30,19,9,4,16,22,106,por,-8.5
2019-01-24 00:00:00,gsw,50,88,7,20,19,21,8,42,34,5,6,15,21,126,was,44,95,15,42,15,21,9,27,29,7,2,10,22,118,gsw,-9.5
2019-01-25 00:00:00,nyk,37,87,8,31,17,26,6,27,17,12,11,8,31,99,brk,34,84,9,33,32,47,18,42,19,5,2,19,21,109,brk,-9.0
2019-01-25 00:00:00,lac,38,82,8,21,22,29,5,45,27,3,4,16,14,106,chi,40,102,10,35,11,12,12,37,20,11,5,8,23,101,lac,-4.5
2019-01-25 00:00:00,mia,37,80,9,23,17,25,12,36,19,6,4,14,18,100,cle,37,85,10,30,10,13,9,33,23,8,2,13,21,94,mia,-9.0
2019-01-25 00:00:00,det,35,85,12,38,19,25,13,33,22,6,0,12,26,101,dal,37,81,14,36,18,30,9,34,24,8,6,9,25,106,dal,-5.0
